Word,Occurrences
hundred,2
contiguous,2
misrepresentative,1
reduce,96
greenmail,1
annuities,1
engaging,11
oil,11
punitive,6
undertake,2
measurement,9
operation,65
beyond,1
insurance,620
masks,4
funding,9
alcohol,8
preserve,16
projected,1
publish,2
research,86
participants,9
race,2
safety,209
shipment,47
print,1
disasterrelated,3
issue,43
occurs,1
drink,51
wisconsin,1
circumstance,1
alleviating,2
enforcing,1
friday,1
differ,1
grantor,1
lesser,1
extraordinary,10
reason,15
sba,14
members,40
put,1
rises,6
beginning,13
exportation,2
curtailed,2
leverage,1
onsite,20
definition,14
owners,68
retained,3
bulletproof,2
utilization,11
success,1
americas,2
conducted,19
elective,2
circuit,4
twenty,3
assign,1
reinforced,2
feed,1
geographically,1
major,68
relate,9
guam,3
redesignate,1
number,33
preservation,2
whom,1
instances,6
utilized,3
done,2
notify,3
fees,27
groupterm,3
wages,4
closings,2
pledge,1
arbitration,6
horse,31
heads,8
errors,3
paint,14
introduction,2
leading,1
financed,10
desirability,2
construct,4
contra,4
regulation,132
assumption,6
truthinlendingact,1
identity,1
storm,1
premiers,14
challenge,1
relations,1
lease,24
audit,13
selling,24
pipelines,2
option,3
drapes,1
usury,4
litigated,1
park,1
imprinted,2
immediate,2
appreciation,1
part,20
deductibility,3
favorable,1
authors,8
taxable,33
off,1
corpus,1
clarifying,6
financing,101
b,4
determines,8
dam,1
youth,19
minimize,2
express,3
determined,5
architect,1
risks,1
treated,21
declare,15
liabilities,5
identifiers,1
derivative,2
outstanding,17
strengthen,73
imports,1
urgently,9
defect,5
affirmative,2
notwithstanding,1
substantial,13
concentration,2
orders,7
sell,52
mountain,1
built,1
zero,1
patterns,3
transactional,2
interferes,6
imitations,2
auctioneer,1
conforming,6
also,9
appellate,6
chairman,6
planners,1
contractual,5
interfered,1
province,266
voidable,4
added,5
electric,5
warnings,1
victim,1
measures,10
effecting,1
affordability,2
exempted,4
truthinlending,2
unused,4
cigarette,4
shareholder,9
plan,17
significant,12
position,2
services,91
accepting,1
corportation,1
approved,12
salary,5
branching,7
deviations,3
selfunderwriting,2
mineral,4
mobile,11
performances,9
clear,22
cover,1
unreasonable,4
traditional,5
charitable,8
artistic,1
enforceability,1
institutions,503
defaulted,1
sector,8
particularly,1
gold,8
disturbances,2
obligations,48
commissions,10
detection,3
beneficiarys,2
flowthrough,5
minimizing,1
businesses,218
renegotiate,1
multilateral,1
guaranties,2
fine,2
accreditation,1
restructure,3
impact,25
retransmission,5
copyright,111
merger,10
governmentrelated,1
stockholders,1
destination,2
grace,1
penalty,2
failed,11
subsection,5
eruptions,1
equity,25
distributes,1
harvested,1
carryforward,2
his,11
dominant,2
gains,29
liquid,1
referees,14
kind,4
remedial,1
remedy,4
actions,41
theft,4
competing,8
during,46
firsttime,6
unrestricted,2
merchandise,6
grievances,1
progressive,1
divestitures,1
generally,5
alteration,7
remove,38
banking,65
investigate,2
prescribing,19
common,27
activity,21
river,4
semiannually,1
redefine,2
set,5
art,1
seq,24
unpublished,3
startup,2
biannual,2
sex,7
individual,142
sec,3
descriptions,3
fineness,2
tender,15
led,1
codify,4
project,11
nondisclosure,1
spirits,16
pictures,1
user,1
currently,4
unmarketable,3
libraries,2
case,101
unions,60
various,13
sleepwear,1
certificate,12
baytown,1
contrary,1
avoidance,1
conditions,56
available,50
creating,7
missing,1
initially,3
dividends,54
sold,32
sole,2
disallow,4
york,13
coffee,2
accessible,1
opposition,1
mitigating,1
franchise,49
dividend,23
franchised,7
offerors,2
league,7
c,14
prescription,3
reverse,11
license,9
appropriations,106
solely,12
fiduciary,4
annual,22
foreign,111
sensitive,1
connection,101
redemptions,1
canadians,3
selfgovernance,1
whole,8
experimental,7
assumable,1
distress,1
headed,3
reasons,4
loan,368
community,40
lake,2
insolvent,3
dietary,2
agents,13
contemporaneous,1
fixedrate,1
throughout,15
nonfinancial,1
worthless,4
described,10
raise,6
stamp,3
create,83
acceptance,1
political,20
due,27
adulterate,3
convicted,1
refrigerators,1
reduction,47
subchapter,9
mcfadden,1
maintenance,10
collected,3
threaten,2
territory,3
meeting,8
pl,3
budgeted,2
institutionalized,1
wish,1
partly,4
advertise,1
fire,17
chatted,1
wheeler,1
gas,6
great,3
priced,18
defensive,1
fund,68
races,9
determination,7
brokers,21
bidding,1
demand,13
prices,49
comptroller,44
packers,1
concentrates,1
plants,2
georgia,1
interlocking,16
grains,1
frozen,5
judicial,8
straight,1
expanded,6
budget,5
technical,40
while,23
confederacy,2
elections,1
transcripts,2
deregulation,11
designing,1
engineers,3
owed,1
unitary,5
unearned,2
series,1
averaging,2
wagering,70
commonly,1
fireresistant,5
examiners,1
currents,3
exploitation,1
justification,1
grant,33
torts,1
problems,1
textile,8
firearms,24
copying,3
modification,3
products,213
composition,1
daughters,4
higher,11
development,287
used,145
temporary,32
pictorial,6
dime,1
bonus,1
comprehensive,17
expediting,6
flows,3
alert,1
nondeductible,3
viewing,2
levels,9
uses,7
cleaning,1
necessity,2
contractors,8
aggregate,7
reservations,1
tobacco,5
recent,9
early,3
lower,8
task,3
older,3
forfeited,7
cruz,1
analysis,8
ministerial,4
concrete,3
edge,7
regulating,14
machinery,3
organization,20
clearance,3
stating,2
prevention,38
things,1
bondholders,1
bearer,3
judgments,4
secrecy,1
networks,3
competitive,58
quarters,4
unesco,2
elect,11
alternative,11
injuries,19
timber,2
ninetyday,1
retirement,28
advisers,18
workers,5
guaranteed,19
exercising,1
exclusively,1
contractor,3
source,6
governmental,25
internal,2
parents,2
location,6
violations,28
guarantees,41
administrative,15
remaining,1
solicitations,2
luxury,1
associations,96
intermediaries,2
customers,12
victims,21
amended,54
emergency,184
evaluate,4
bid,4
discriminatory,9
depreciable,9
judgement,2
matters,6
game,7
foreigners,2
projects,22
modifications,3
layoffs,2
imposed,24
lost,9
recodify,1
itemizes,1
signal,1
decisionmaking,1
flexibility,40
separately,1
communications,47
noncorporate,2
individuals,151
depositary,8
decrease,2
castastrophic,1
collective,9
taxexempt,38
pertaining,7
methods,28
collectors,10
obligee,1
suspension,1
creation,15
some,2
urgent,1
economic,102
pricing,4
apply,56
inapplicable,2
modernize,2
indigent,3
annually,1
scale,1
tenantstockholder,1
affects,2
decision,1
shall,458
exceeding,9
per,59
seller,2
discharge,15
eliminate,44
innovation,18
twoearner,1
evidences,2
taxing,4
indemnification,3
fslic,1
processing,2
mccarranferguson,16
lakes,3
withdrawals,1
restrictive,1
garnishment,1
boxes,2
concealed,1
santa,1
become,6
relating,279
exercised,1
abroad,3
johnstown,2
undeveloped,1
faith,5
pipeline,2
goods,15
endorsements,2
zip,2
anything,1
simplify,14
stricken,4
range,2
regular,2
extensions,3
goode,2
biennial,1
womens,5
tenants,4
farmers,13
pollution,16
repair,9
habeas,1
real,95
onebank,7
into,65
within,118
retailer,71
mutagenic,2
appropriate,18
depreciate,2
controversies,9
primarily,5
contributor,1
fiber,10
inventories,4
radioactive,1
bankruptcy,116
canal,2
ontario,1
computer,11
renewal,10
placing,2
bargaining,4
specifically,5
accountability,2
ordered,4
occupy,1
consultation,21
suit,3
forward,4
analyze,1
sections,39
record,8
manufacture,102
royalties,11
withholding,20
interagency,1
elsewhere,7
impeded,1
registered,35
immigration,1
fisheries,4
deductions,18
pacific,2
filed,7
subsidiary,5
line,1
insurers,13
raising,4
dealers,25
rejection,4
refinancing,14
consist,3
redeemed,2
eighteen,2
up,4
us,30
maturity,3
growth,18
dischargeable,6
boards,4
fluctuations,1
similar,26
called,2
partition,1
associated,6
corrective,2
defined,4
flow,20
lowincome,1
specified,5
unsafe,1
metals,3
package,1
engineering,2
warning,17
initial,1
shortshelflife,1
selfhelp,1
organizational,4
preneed,1
denying,2
defines,2
setaside,5
codes,1
decedents,2
amounts,106
fixing,5
inequities,38
malicious,4
invalid,1
preventing,12
application,94
electrical,5
recognition,1
statutes,41
department,67
revision,24
flammability,2
oneweek,1
accidental,2
gross,289
mediumsized,6
prosecution,1
regulations,26
bonding,1
allowing,8
armed,4
caribbean,1
reinsurance,9
meals,5
structure,14
independently,1
land,36
e,1
middleincome,6
vice,4
mailing,6
age,9
required,36
resolving,2
bankers,2
departments,20
satellite,2
carrying,13
agnes,1
requires,12
having,16
once,57
code,1558
partial,5
leadbased,9
incorporate,20
issued,118
broaden,8
results,5
existing,32
highways,7
farms,1
go,3
adjustment,16
contributions,48
centers,26
issues,8
issuer,14
compact,2
barter,2
send,1
suits,4
literary,2
germain,10
excluded,22
stable,4
quarterly,1
breach,2
expeditious,13
include,39
reorganize,24
sent,1
attempts,4
labels,10
presently,5
demolish,2
noncommercial,5
continues,1
acreage,1
seaway,3
petitions,2
specific,4
drinking,2
continued,12
minerals,1
categories,8
arrange,2
timely,7
entire,8
recreation,6
amusement,8
premerger,2
positions,1
notes,3
f,2
pulltabs,1
fewer,4
deals,2
assignments,2
disbursements,8
canadaproduced,2
depositories,3
avoiding,1
inspection,8
enforce,4
sewage,3
louis,1
smaller,2
commitment,3
nonrefundable,1
punishing,1
managed,1
crop,2
licensed,4
video,14
traveling,2
licenses,41
wheat,2
honors,1
depression,1
brokered,4
index,4
developed,3
power,18
directive,5
concessions,3
assisted,6
marketed,4
availability,67
access,30
waiting,2
indian,3
capital,106
relocate,2
firms,34
ammunition,22
exercise,7
can,5
body,1
completion,2
antiblackout,1
shoreline,9
measurements,4
exchange,278
receiverships,4
prescribe,17
judges,1
jointly,2
leo,1
provinceinsured,1
let,4
separation,2
others,7
consideration,5
issuing,2
selfemployed,4
convert,8
engage,26
securing,2
inkind,1
receive,18
involved,12
alaska,5
later,4
justice,9
resulting,25
stimulating,1
principally,1
opinion,1
implement,11
makes,2
honor,2
patents,24
deterrents,2
examinations,8
stabilization,2
addresses,1
danger,2
complying,5
centum,18
manage,2
handling,2
private,85
sixty,3
counsels,4
names,2
motor,42
horticultural,4
standing,1
smallissue,1
use,190
fee,3
usc,170
consumption,12
illegal,9
clarifications,4
ministers,1
walshhealey,1
next,3
calculation,2
examination,23
unclaimed,2
subsidized,4
vehicle,21
afforded,4
cemetery,2
doubling,1
manufacturer,6
defendant,1
judged,5
possession,11
parliament,40
becomes,1
patrol,18
occurred,1
cooperate,2
federally,90
debtors,8
coinsurance,1
procuring,2
iii,2
appointed,1
subscription,2
customer,3
account,76
animals,20
sanctions,7
this,10
lapse,1
correspondent,6
instrumentalities,9
accrues,1
recession,3
condominium,17
publications,3
accrued,7
meet,31
closing,7
conformity,2
institute,3
proof,1
control,131
agribusiness,1
prohibiting,32
tar,1
process,15
tax,636
purposes,1300
promotional,2
high,7
earthslides,5
reserves,21
ruleofreason,1
justifications,1
energyrelated,1
hereinafter,1
syrups,1
counterfeit,6
educational,13
maturities,2
depositors,18
democracy,1
destroying,3
tamper,3
boxing,25
arrangement,1
camille,1
located,46
responsibilities,8
forest,5
animal,12
airlineowned,1
reestablish,11
establishment,74
stock,76
fare,2
buildings,10
custodial,2
equalize,3
farm,20
waters,1
detectors,4
collection,20
united,2
legality,2
billings,1
monitoring,11
nonparticipating,1
efficiently,13
readiness,8
realized,14
revising,2
portions,2
computations,1
lines,2
redundant,1
element,1
commodities,203
selfregulation,1
chief,1
writ,1
revise,42
allow,204
tenure,3
software,4
furnish,17
galveston,1
refief,1
borrower,2
producer,4
institutional,4
farming,1
manufactured,10
move,1
byproducts,1
patentability,3
produced,6
rendered,5
including,35
condominiums,2
agricultural,108
industries,41
regions,3
negotiated,2
outer,1
exclusion,104
dispose,3
infringements,6
accredited,9
labor,22
permanent,48
inspecting,1
communication,8
hobby,5
therefor,1
violating,1
popularly,1
greater,27
smallbusiness,1
citrus,1
auto,1
practice,26
dak,2
soliciting,1
mandate,2
dinnerware,2
liable,2
investor,18
day,5
successor,4
taxsaving,1
articles,37
february,8
subsidiaries,29
transitional,5
installment,1
university,6
countries,15
registrations,2
transmitted,1
truth,86
shortage,27
disregard,6
rising,1
eprovinces,11
economy,86
nationals,4
experienced,1
prevailing,3
eurocurrency,1
doing,3
lawful,45
insurable,1
administrator,50
related,82
consulation,1
society,2
books,3
promulgation,3
accumulated,5
relates,7
bay,1
agriculture,36
special,42
out,52
category,1
offsetting,1
entertainment,48
arriving,1
hyman,1
unlawful,183
studios,1
wholly,4
impartial,1
orderofwithdrawal,2
socalled,1
evacuation,8
depreciating,1
calif,1
revoke,1
robinsonpatman,5
disclose,9
refundability,4
wines,6
southern,3
withdrawal,19
landslides,7
promptly,1
clarify,161
regulators,3
coercion,1
provident,1
hazard,24
regulatory,73
delinquency,4
distinctive,2
compositions,2
receipts,10
certifications,2
hostile,4
g,2
informs,1
misuse,3
determining,32
route,1
compulsive,3
diminished,2
yarn,3
times,1
illicit,2
length,1
abuse,2
qualification,4
removing,4
barriers,5
retain,8
nationally,1
retail,65
facilitate,86
stimulate,19
south,8
designed,7
assignment,2
prospective,10
wholesomeness,2
hazards,41
owned,26
coinoperated,1
improving,9
quotation,2
improvements,8
owner,4
leasing,8
quality,6
owning,4
legislative,1
clearinghouse,1
management,75
deceptive,25
reference,2
privacy,28
ordering,2
durable,43
system,193
occupancy,3
priority,18
their,200
attack,1
intermediate,9
burial,1
confectionery,2
tourists,1
low,11
interests,75
enforcement,56
unscrupulous,2
mailable,1
acquire,21
veterans,14
environmental,5
manipulation,2
natural,36
july,12
familiarization,2
institution,56
blind,4
permanently,2
steel,2
observed,6
photograph,1
johnson,1
isolation,1
submitted,7
limiting,1
claim,1
compensation,21
injured,6
reproduction,5
modestincome,1
providing,131
nonfederal,1
creditors,23
are,284
insure,34
morticians,1
false,3
delay,5
partnership,2
magnusonmoss,2
allotments,5
speculative,1
thereto,5
buy,7
interscholastic,6
have,23
close,5
throat,3
st,1
demonstration,4
clearly,2
competency,3
documents,3
agency,129
able,5
accelerated,11
purchasing,10
concerns,193
which,581
consensually,2
detector,3
injunctions,1
hazardous,6
productrelated,1
fuels,4
mileage,1
unless,24
alienation,1
combat,5
repairs,1
appraised,1
who,106
harmful,2
eight,1
fnma,2
definitions,1
payment,134
police,2
probable,2
administrators,1
deny,27
amortize,6
placement,3
consequences,1
invention,2
request,1
face,2
ignited,1
proceedings,35
merely,1
mechanical,2
wounded,2
eurobonds,1
leasehold,6
explosions,1
fact,4
gain,38
insulators,1
violation,16
postemployment,1
indoor,1
terminate,23
chapters,5
homeowner,2
vacancy,1
bring,11
planning,24
portfolio,3
principals,8
principal,44
litigation,4
bottling,1
based,22
foreclosure,21
pressures,1
payees,1
credited,3
controls,1
employer,18
entities,11
bases,3
tape,3
reorganizing,13
jai,2
provincement,18
employed,9
local,138
secretaries,4
achieve,1
regularly,3
setasides,3
means,23
overall,3
bear,6
accrue,35
singlefamily,7
joint,16
fraud,6
misbranded,1
exchanges,24
openend,1
tactics,1
leases,8
procedures,117
dwellings,10
areas,64
discourage,5
evolution,1
committees,3
unauthorized,13
nonprofitmaking,1
h,1
impounding,1
differential,8
taxes,71
teams,27
moderateincome,3
processed,12
employee,27
ohio,1
fixed,13
pertains,6
sediment,1
conversions,10
conform,12
requirement,42
temporarily,14
computed,2
acquired,7
catastrophic,19
national,598
differentials,1
officials,13
enhanced,1
converting,16
operated,5
audits,3
injunctive,3
wire,1
imposition,10
reform,112
clearing,5
intending,2
carriage,2
wagers,10
discounts,13
written,11
difficulties,2
identification,7
closed,12
masking,2
spare,1
progress,2
franchises,29
selfregulatory,2
ruling,3
comparable,10
ability,25
importance,2
audiovisual,2
beverages,17
antifraud,1
agencies,131
onetime,3
implementing,6
job,1
takeover,9
trustee,1
approval,29
counterfeiting,12
restrictions,45
drum,1
limits,16
outofprovince,2
recorders,8
equal,9
drug,49
assure,34
deter,4
grain,3
antidumping,2
attributes,1
domiciled,1
nonmetallic,1
jersey,3
otherwise,43
comment,1
adjusted,11
relevant,1
railroad,5
budgetary,2
detrimentally,1
fostering,4
packaging,48
batch,1
preparedness,13
maximize,3
instituting,10
respect,469
exemptinterest,2
withdrawn,3
provinces,113
fishery,2
addition,5
discrimination,28
trademark,41
quotas,5
offers,16
seasoned,2
agreements,49
recognize,16
proposal,1
electing,9
define,12
remedies,16
controlled,4
both,8
sufficient,1
predisaster,5
rickover,1
expenditure,8
underutilized,2
covered,6
last,12
assessments,2
gasification,2
present,24
blackouts,3
homes,44
debtor,6
criminal,14
abandoned,6
appearance,1
divorce,2
value,14
will,47
entrepreneurial,1
expiration,9
depreciation,7
deductible,1
supply,1
renegotiable,3
examiner,1
resident,1
site,5
surface,4
excessively,3
dual,3
deferredinterest,1
claimed,6
disclosures,5
inspector,2
passbook,4
conserve,1
descriptive,2
parent,2
reverseannuity,1
productivity,14
parte,2
nonrecognition,17
privileges,1
administration,271
member,16
adverse,7
parts,2
rightofway,1
film,5
geographical,2
mesothelioma,1
units,22
party,1
fide,1
residing,1
disseminating,7
material,11
columbia,10
sureties,1
reporting,75
upon,32
effect,36
highdeductible,1
aforesaid,2
issuance,39
student,2
discouraged,2
frequently,1
officers,5
judgment,7
downpayment,2
expand,73
destruction,3
numbered,26
compendium,2
transaction,11
least,11
center,4
retardant,1
i,3
promulgating,2
colour,2
keogh,1
well,5
syndicated,1
fighting,2
procurement,35
amends,1
administered,7
studentathlete,1
undertaken,7
audio,8
arising,8
usual,1
restore,31
excessive,12
excise,55
evenhanded,34
less,28
designating,1
accurate,11
executive,39
domestic,87
obtain,31
governmentowned,1
sources,7
interim,6
fishing,4
advertised,2
dakota,2
protecting,11
rest,2
abolish,5
coordination,15
rapid,3
lures,8
residential,43
bequests,1
point,6
deposits,269
rebate,1
arrest,2
add,2
adoption,9
cosmetics,21
exempt,102
usage,5
matched,1
ski,18
earthquakes,15
reformed,1
identical,3
petrochemical,3
increased,36
provisions,210
government,216
checking,9
judiciary,1
publics,1
increases,12
royalty,9
five,5
know,1
burden,30
immediately,2
nonmarketeconomy,2
devises,1
essential,13
loss,51
displaced,5
impaired,2
necessary,22
excluding,3
carryback,3
perpetual,1
taxpayers,38
payments,59
lose,1
regulated,35
rescind,1
works,42
soft,52
preclude,2
replacement,10
therein,5
parity,3
exceed,3
because,30
arbitrage,3
guaranty,6
actuarial,1
underwent,1
patented,13
junk,7
authority,174
hair,9
daylight,23
redress,4
export,49
eightmonth,1
proper,6
home,281
employment,42
transport,2
mitigate,13
contested,2
competitor,3
lead,10
severance,1
broad,3
avoid,3
delaware,1
hurricane,3
mines,1
salaries,7
does,7
discretion,1
reimbursements,1
chains,3
vesting,3
warranties,13
limitations,44
bingo,8
noise,1
inaccurate,7
schedule,1
apportioned,1
monetary,13
expansion,8
paper,1
pools,1
twoyear,3
prohibited,5
residences,8
analyses,2
loans,283
periodically,1
counties,10
panel,4
nonnegotiable,2
deriving,1
about,2
bills,4
actual,1
carried,15
extension,28
debentures,21
freedom,3
withdrew,1
mobilization,10
recognized,3
holdings,13
carrier,4
constructor,1
maximizing,1
introduced,1
distressed,12
additives,6
swimming,1
warranty,2
equally,2
own,3
letters,7
childrens,3
previously,2
travelers,2
zones,1
salelife,1
washington,1
functional,2
referendum,3
chronic,2
guard,1
weather,4
registration,24
roads,4
additions,3
drivein,1
negotiable,12
utility,6
subsidy,30
prudent,1
additional,122
extraction,1
transfer,49
housing,229
adversarial,1
awarded,1
continental,1
restricts,1
airline,1
disastercaused,1
inner,1
notices,1
exposure,1
function,1
fiscal,77
nonbanks,1
revised,40
north,4
taxfree,2
insures,1
funds,148
brand,2
quasipublic,3
agrees,1
but,20
escrow,21
delivery,4
insured,112
construction,39
mailed,2
goals,11
courts,9
automated,1
technician,1
remote,7
highest,1
valuation,4
basin,1
partially,4
count,1
constitute,4
made,106
compute,1
places,17
deficiency,1
whether,16
dangerous,1
official,9
fhainsured,1
placed,25
below,5
limit,56
containers,5
demonstrate,2
distribution,59
minutes,1
display,1
sponsor,2
bearing,6
marketplace,2
attained,2
deaths,8
inadequate,4
universal,1
contribute,7
dissemination,5
combine,1
withstand,1
consumed,2
cap,1
periods,8
duplicative,6
education,12
proceeds,40
inc,11
mutual,49
constituting,1
ingredients,6
corporation,224
nonfuel,1
eastern,1
percent,61
directors,19
illinois,2
lifo,1
sewer,1
reinprovince,3
branch,28
standardizing,1
predominant,8
stat,16
transferring,3
june,10
outlets,3
stay,2
numbing,6
seismic,4
repeal,141
disclosure,176
survey,1
incurred,33
carcinogenic,2
appoint,1
parttime,1
auxiliary,2
starting,2
space,2
agriculturalrelated,1
rule,15
indirectly,1
portion,4
compete,2
pension,5
rural,19
accidents,3
gardens,1
representative,2
