Word,Occurrences
prohibition,1
accrue,1
joint,195
damages,7
exchanges,7
sixtyfive,1
leases,4
procedures,57
areas,30
processes,2
committees,31
tobacco,3
h,21
impounding,52
married,318
taxes,312
calling,1
processed,1
contain,5
taxed,33
uniformed,1
fixed,9
pertains,3
conversions,1
conform,9
requirement,15
omission,1
constructing,1
acquired,6
smooth,2
national,157
cuts,3
freeze,6
officials,5
operated,6
responses,1
imposition,13
reform,202
wagers,1
premises,6
written,1
converted,2
identification,1
phased,1
closed,1
crude,4
rendition,3
neither,1
imbalance,1
comparable,2
ability,2
audiovisual,1
agencies,28
onetime,4
efficiency,15
job,21
advisability,3
key,1
excludable,3
approval,11
disallow,2
optional,1
restrictions,9
interpretations,1
revoked,2
limits,7
taking,8
budgeting,30
equal,14
drug,2
april,7
figures,1
passing,1
otherwise,26
adjusted,18
relevant,1
subtitle,7
author,2
budgetary,11
liquidations,2
maximize,1
respect,317
overpayment,4
chromium,1
earning,1
society,1
provinces,33
tread,7
addition,2
discrimination,1
wills,3
cent,1
underlying,3
willing,5
agreements,1
indicators,3
proposal,3
curtail,1
counterinflation,1
define,5
remedies,2
contribute,5
commuter,2
thirdyear,1
essentially,2
assert,5
controller,1
expenditure,11
covered,1
taxmotivated,1
last,3
assessments,1
present,21
volunteer,1
homes,8
holdingperiod,1
couple,3
survey,1
value,49
will,64
expiration,6
depreciation,74
deductible,9
decides,1
va,1
rollovers,2
resident,17
diversification,2
formulation,1
disapprove,22
arrangements,6
dual,1
claimed,1
disclosures,1
conserve,1
finance,8
denial,3
productivity,52
recipients,1
administration,22
industrialtype,1
member,16
adverse,2
parts,6
units,6
party,1
residing,1
columbia,4
appearances,1
reporting,18
upon,21
effect,42
installments,4
issuance,32
requests,5
expand,18
premiers,31
audit,32
appropriated,23
off,3
center,6
i,3
obstacles,5
well,6
amends,1
redeemable,4
sets,6
position,5
diversify,1
arising,1
latest,1
restore,14
excessive,12
excise,56
less,23
claiming,1
executive,20
domestic,22
obtain,3
governmentowned,1
sources,43
mistakes,1
fishing,2
coordination,8
superfund,10
rapid,1
residential,9
bequests,2
point,1
deposits,12
recommending,1
rebate,1
add,6
extends,1
nor,1
exempt,85
reenact,1
rescind,21
acted,1
identical,1
increased,42
provisions,248
government,126
execute,1
increases,76
historic,3
five,27
burden,2
immediately,1
loss,24
necessary,11
excluding,2
carryback,6
perpetual,4
loses,1
taxpayers,169
payments,41
overvaluation,1
lose,1
agents,1
works,4
page,1
replacement,4
therein,1
exceed,58
because,3
liquidation,2
actuarial,1
takehome,1
contemporaneous,4
reclamation,1
library,7
growth,87
export,9
recommendation,1
proper,9
home,10
employment,100
recognition,4
middleincome,2
avoid,3
expropriation,1
gasification,1
salaries,13
students,1
does,7
reate,1
limitations,22
noise,1
schedule,15
monetary,40
expansion,3
expire,2
prohibited,2
although,2
offset,8
residences,7
loans,20
pulps,1
publishing,3
boards,3
extension,19
freedom,1
certainty,1
dependence,2
recognized,3
stamp,1
insufficient,2
papermaking,1
revise,38
warranty,1
equally,1
own,9
letters,1
washington,2
functional,5
repair,1
referendum,2
mushrooms,1
chronic,1
additions,2
charities,3
utility,28
terminated,1
additional,128
transfer,13
housing,16
disapproval,3
awarded,4
inner,2
breeding,1
function,2
building,6
buy,2
taxfree,3
hr,1
funds,150
tobaccorelated,1
but,4
delivery,2
pricewage,3
construction,9
gain,44
automated,1
domiciliary,8
highest,3
valuation,42
partially,1
made,65
places,2
annuities,2
whether,62
official,1
variations,4
imbalances,1
placed,34
below,9
intangible,1
limit,138
ruling,32
distribution,16
minutes,8
display,3
bearing,2
supreme,1
recognize,1
exceeded,2
periods,5
our,4
education,11
proceeds,18
mutual,2
revocation,1
keogh,1
corporation,19
percent,145
book,4
reinprovince,9
branch,5
mass,2
underpayments,16
kinds,5
remainders,1
spanishspeaking,1
become,1
june,11
outlets,1
stay,1
chance,2
repeal,330
union,5
incurred,38
memphisplough,1
appoint,2
manufacturingrelated,13
oral,1
persistent,1
rule,8
portion,18
compete,1
pension,6
rural,5
commencement,1
