Word,Occurrences
prescribe,1
poverty,17
others,6
ambulette,2
consideration,10
tuition,1
selfemployed,24
federalprovince,76
engage,9
talent,2
northern,2
survivor,24
receive,256
involved,35
larger,2
alaska,13
leaving,13
resulting,26
grandchild,4
situations,5
opinion,2
implement,14
fulfill,1
composed,12
redesignated,4
examinations,5
wic,3
deputy,3
win,4
centum,6
private,48
thrifty,1
addressed,1
denaturalized,1
decrease,8
names,1
apply,54
use,121
fee,5
lottery,4
certificate,17
illegal,1
ministers,4
flat,2
adequacy,1
few,5
duplicate,14
examination,6
attribute,1
themselves,2
consecutive,17
parliament,59
comparison,2
becomes,7
equity,4
occurred,6
trail,1
federally,86
coinsurance,2
iii,2
appointed,1
women,27
account,143
animals,6
portability,11
f,1
this,14
challenge,1
instrumentalities,4
assumptions,2
meet,36
closing,1
rehabilitation,194
dropped,1
control,15
prohibiting,1
providers,22
process,32
tax,514
purposes,1036
high,28
effectively,9
reserves,1
stafftochild,4
employs,3
gainfully,4
native,1
educational,18
defective,3
mealonwheels,2
six,3
delay,31
located,6
forest,1
animal,6
lodge,1
bus,2
instead,17
reestablish,2
establishment,57
stock,4
fare,6
buildings,14
de,1
maternal,1
attend,6
farm,2
waters,1
collection,8
abuse,17
legality,1
demonstrating,3
monitoring,12
daycare,1
computations,2
light,4
counter,1
commodities,49
chief,3
allow,240
subsequently,4
volunteers,13
counted,34
furnish,9
preparing,2
produces,21
institutional,11
latelife,5
cadet,3
produced,4
rendered,2
including,27
alzheimers,3
reducedprice,4
workmens,8
agricultural,28
trusts,7
spasmodic,3
perfect,2
superior,5
negotiated,5
outer,2
exclusion,57
la,1
inclusion,4
prudent,3
labor,13
permanent,61
restrain,2
latitude,1
covered,37
therefor,21
defining,2
pending,6
physicians,10
violating,1
greater,14
material,2
functional,5
impaired,14
day,70
preschool,2
applicants,71
discontinue,1
articles,2
february,6
progressive,1
spinal,1
transmitted,7
disregard,13
involvement,4
bills,23
nationals,7
prevailing,12
homeless,9
oasi,5
prorated,33
related,54
constitute,17
society,1
frequency,5
promulgation,1
relates,2
newborn,1
agriculture,45
special,209
out,49
offsetting,3
criminally,2
wholly,1
settlement,1
socalled,2
performs,5
postpone,13
cause,3
integrated,2
disclose,1
rumingan,1
estabish,1
maintains,7
payroll,10
calendarquarter,44
promptly,29
attending,5
completely,1
ancestry,1
regulatory,5
compositions,1
receipts,14
integrating,1
organic,1
prepare,2
employeeemployer,1
determining,291
could,5
keep,1
length,18
produce,1
removing,4
barriers,52
locating,2
facilitate,17
domiciled,2
staggered,6
owned,3
improving,47
improvements,66
reached,5
quality,20
legislative,7
clearinghouse,23
management,19
publication,37
practitioners,1
strict,2
meningioma,4
system,213
adopted,23
realistically,10
priority,2
their,433
gainful,43
decorations,1
final,4
interests,3
enforcement,9
accompany,2
mariana,2
shelf,2
completed,1
acquire,2
overpayments,17
environmental,8
reflecting,6
homebased,1
july,12
institution,23
nonelderly,1
hearings,20
selfimposed,4
split,4
limiting,20
crossmatching,1
compensation,110
disabilityrelated,7
providing,103
collecting,1
enforced,1
fluctuation,9
partnership,1
allotments,24
thereto,29
have,388
keller,8
need,72
demonstration,34
linked,1
necessities,5
documents,1
inform,2
agency,48
able,9
subdivisions,3
parks,4
relatives,17
which,1123
speechimpaired,6
target,1
unless,12
nancy,1
combat,3
who,886
eight,4
expired,3
payment,345
statute,1
deny,5
placement,2
subtracted,2
request,4
disease,32
crediting,6
proceedings,5
hi,4
normally,1
fact,17
son,1
selection,1
violation,2
supported,9
terminate,51
chapters,16
planning,7
disinvestment,3
agrees,3
principal,33
based,104
earned,99
winner,1
credited,6
controls,1
employer,12
terminal,13
earner,1
won,1
employee,16
employed,29
local,88
achieve,4
regularly,12
means,38
michigan,1
overall,6
prohibition,6
joint,6
fraud,27
legitimate,1
damages,1
coordinating,4
timing,2
sixtyfive,24
totalization,1
entity,3
procedures,96
underlivered,1
areas,50
committees,1
unauthorized,1
ended,2
married,94
expansions,1
taxes,266
whether,64
she,16
contain,5
tightening,10
uniformed,2
fixed,3
marries,1
widow,45
conversions,2
conform,1
requirement,59
temporarily,6
postponing,1
computed,21
acquired,3
catastrophic,1
national,246
differentials,5
freeze,78
officials,3
usefulness,1
interpreter,3
operated,5
creating,2
taxed,3
interview,2
nationwide,2
reform,82
initially,3
written,3
identification,5
phased,3
progress,4
neither,1
nutritious,2
industries,1
comparable,10
ability,22
agencies,50
onetime,7
efficiency,7
job,6
excludable,6
impairments,6
optional,24
nondisabled,2
restrictions,22
limits,19
taking,2
equal,23
drug,44
assure,110
jersey,5
otherwise,151
adjusted,57
relevant,2
subtitle,9
gone,1
migrant,1
dividend,1
respect,178
overpayment,2
earning,6
provinces,459
powered,1
discrimination,12
gratuitous,3
mexicancanadian,3
agreements,81
elects,3
recognize,13
utilizing,8
electing,1
louisiana,1
define,1
remedies,4
corresponding,11
finishes,2
retrospective,4
sufficient,7
nonregular,2
bulk,3
winterization,1
accident,2
expenditure,3
abortions,2
coordinated,9
improved,45
assessments,4
present,126
volunteer,68
homes,20
holiday,7
abandoned,1
appearance,2
divorce,6
value,24
will,355
oversee,1
depreciation,1
deductible,1
rename,1
thirtythree,1
resident,3
vi,8
thus,1
site,1
arrangements,15
dual,4
inspector,15
conserve,1
cremation,1
thereby,24
headstart,1
generic,1
privileges,1
administration,176
member,75
adverse,16
parts,2
licensing,4
units,12
party,12
negotiate,1
residing,22
spell,2
columbia,5
canadians,249
upon,303
nationally,1
healthrelated,12
issuance,39
student,25
sisters,4
requests,5
expand,6
premiers,1
insure,50
appropriated,8
off,5
center,44
records,18
i,17
contest,2
well,10
procurement,2
english,1
undertaken,2
arising,6
restore,44
stores,3
excise,4
less,51
storage,2
executive,10
domestic,72
obtain,37
sources,12
interim,1
fishing,1
protecting,4
skill,2
abolish,1
coordination,8
taxequivalent,1
residential,18
point,1
deposits,7
recommending,1
pastdue,3
arrest,1
add,7
valid,3
adoption,19
expedite,23
delegations,3
exempt,86
crops,2
rescind,1
warrant,2
prosecuting,1
enact,7
tests,16
increased,62
provisions,292
government,86
homeheating,2
overcharges,3
elapsed,2
increases,625
historic,2
five,24
burden,9
immediately,44
loss,27
necessary,69
like,7
lost,31
wheelchairbound,2
admitted,5
loses,3
taxpayers,65
payments,338
lose,7
become,76
works,2
redesignate,1
replacement,41
accessible,15
exceed,26
because,184
actuarial,26
church,3
junk,1
authority,33
choosing,1
proper,4
home,150
supportive,6
employment,168
transport,1
encouraging,5
charges,2
middleincome,1
unreduced,10
avoid,4
mines,1
overlap,2
shelter,25
does,27
discretion,6
assuming,1
reimbursements,1
limitations,31
inaccurate,4
reaching,4
expansion,1
expire,2
offset,32
residences,26
misrepresentation,1
loans,6
periodically,1
counties,1
stage,10
urbanized,5
actual,8
carried,11
extension,13
freedom,4
mobilization,2
recognized,2
dependency,39
seeds,2
vocationally,4
insufficient,5
upward,3
explicit,2
revise,104
executives,3
equally,22
own,34
letters,3
childrens,3
downgrading,1
previously,12
attains,5
assess,4
chronic,1
guard,1
congregate,7
lung,1
female,4
registration,14
charities,2
utility,37
lasting,1
terminated,16
stocks,1
additional,182
durationof,1
transfer,17
housing,70
adversarial,2
awarded,2
continental,2
much,2
terminates,3
notices,22
buy,5
funds,194
renegotiation,1
but,43
delivery,32
insured,156
construction,27
mailed,7
gain,18
courts,4
automated,1
technician,1
highest,10
basin,1
made,244
places,8
annuities,16
moderateincome,17
j,1
variations,6
record,95
below,7
books,2
limit,45
infants,5
distribution,42
informational,4
bearing,1
deaths,11
inadequate,1
universal,9
contribute,27
dissemination,1
resumption,1
lived,3
periods,39
education,172
proceeds,8
inc,2
functions,2
compared,2
keogh,3
corporation,10
prospects,1
percent,101
directors,4
reinprovince,3
sick,17
u,2
underpayments,1
standardizing,1
disposing,1
illegally,1
plate,1
traumatic,1
june,26
outlets,1
accomplish,1
recertifications,5
repeal,128
disclosure,4
survey,1
incurred,90
communitybased,2
parttime,4
stepchilds,4
space,4
lasted,29
rule,5
commencement,1
rounding,1
portion,52
theretofore,2
pension,91
rural,14
parole,1
indirectly,6
